cue_id,script_id,audio_id,noise_level,expected_timestamp_ms,reference_text,outcome,reason,matched_phrase,match_method,detection_timestamp_ms,delta_ms,confidence,similarity_score,engine_text_window_before,engine_text_window_at,engine_text_window_after,caption_stt_agreement_score,miss_type,miss_notes
universal.feature.ventilated_front_seats,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,24000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 28792ms exceeds 2000ms tolerance,ventilated front seats,exact,52792,28792,,,and you mentioned you'd like better mileage than what you've been driving.,because you mentioned school runs the commute.,and better fuel economy. That's why I picked this one for you. The 2026 CRV Hybrid AWD Sport Touring.,0.1408,,
universal.feature.hands_free_power_tailgate,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,31000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 28896ms exceeds 2000ms tolerance,hands-free power tailgate,exact,59896,28896,,,and better fuel economy. That's why I picked this one for you. The 2026 CRV Hybrid AWD Sport Touring.,,Let me just grab the keys. She's fueled up and staged out front. Ready to go.,0.1302,,
universal.feature.panoramic_moonroof,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,38000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 27336ms exceeds 2000ms tolerance,panoramic moonroof,exact,65336,27336,,,Let me just grab the keys. She's fueled up and staged out front. Ready to go.,Let me show you around.,"This is the sport touring trim, which has Honda sensing 360 plus as standard.",0.1256,,
honda.feature.bose_premium_audio_honda,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,44000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 21336ms exceeds 2000ms tolerance,Bose premium audio,exact,65336,21336,,,"This is the sport touring trim, which has Honda sensing 360 plus as standard.",,That's the top of the line driver assistant suite. Inside you'll notice wireless Apple CarPlay. Your phone connects without a cable.,0.125,,
honda.feature.real_time_awd,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,6000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 66952ms exceeds 2000ms tolerance,Real-Time AWD,exact,72952,66952,,,My name is Marcus. I'll be working with you today,"Before we head out, can I grab you a coffee or water?",So tell me a bit about how you'll be using it Is this mostly for the family or more for the commute?,0.1596,,
universal.feature.head_up_display,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,14000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 66472ms exceeds 2000ms tolerance,head-up display,exact,80472,66472,,,Is this mostly for the family or more for the commute?,got it,So mostly school runs during the week and then you're on the highway most mornings for the commute.,0.1038,,
workflow.trade_in_dent,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,5000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 83088ms exceeds 2000ms tolerance,dent back here,exact,88088,83088,,,"Hi Sarah, welcome to Riverside Honda. My name is Marcus. I'll be working with you today","Before we head out, can I grab you a coffee or water?",So tell me a bit about how you'll be using it,0.1604,,
workflow.trade_in_tires,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,9000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 79088ms exceeds 2000ms tolerance,front tires,exact,88088,79088,,,"Before we head out, can I grab you a coffee or water?",So tell me a bit about how you'll be using it,Is this mostly for the family or more for the commute?,0.1374,,
workflow.finance_introduction,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/clean,clean,4000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 91288ms exceeds 2000ms tolerance,finance manager,exact,95288,91288,,,"Hi Sarah, welcome to Riverside Honda. My name is Marcus. I'll be working with you today",,"Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it",0.1604,,
workflow.hospitality_offer,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/snr15db,snr15db,8000,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 2504ms exceeds 2000ms tolerance,grab you a coffee,exact,5496,-2504,,,"Before we head out, can I grab you a coffee or water?",So tell me a bit about how you'll be using it. Is this mostly for the family or more for the commute?,,0.1374,,
workflow.self_introduction,script_001_crv_hybrid_walkaround,synthesized/script_001_crv_hybrid_walkaround__us_baseline_neutral/snr15db,snr15db,3500,"Hi Sarah, welcome to Riverside Honda. My name is Marcus, I'll be working with you today.
Before we head out, can I grab you a coffee or water? So tell me a bit about how you'll be using it. Is this mostly for the family, or more
for the commute? ... Got it — so mostly school runs during the week, and then you're
on the highway most mornings for the commute. And you mentioned you'd like better
mileage than what you've been driving. Because you mentioned school runs, the commute, and better fuel economy, that's why
I picked this one for you — the 2026 CR-V Hybrid AWD Sport Touring. Let me just grab the keys — she's fueled up and staged out front, ready to go. Let me show you around. This is the Sport Touring trim, which has Honda Sensing 360+
as standard — that's the top of the line driver assistance suite. Inside, you'll
notice wireless Apple CarPlay — your phone connects without a cable. These are the
heated front seats, and on this trim you also get ventilated front seats — they
actually blow cool air. Around back, the hands-free power tailgate opens when you
kick your foot under the bumper. And up top, the panoramic moonroof stretches all
the way across. The audio in here is a Bose premium audio system, twelve speakers. Once we're moving, notice the Real-Time AWD — it shifts power to whichever wheels
need it. Look up at the windshield — that's the head-up display, your speed and
directions project right there. And you can feel how Honda Sensing handles the lane
when I let off slightly. Let me take a quick look at your trade. I'm seeing a small dent back here on the
rear quarter, and the front tires are getting worn — tread's getting low. Sarah, let me introduce you to David, our finance manager — he'll walk you through
the paperwork.",partial,timestamp drift 3412ms exceeds 2000ms tolerance,welcome to,exact,88,-3412,,,"Hi Sarah, welcome to Riverside Honda.",My name is Marcus. I'll be working with you today.,"Before we head out, can I grab you a coffee or water?",0.1232,,
